please_work,3,1631210963.095,0.47,0.087,0.49,0.0863
please_work,3,1631210963.134,0.5,0.0767,0.69,0.069
please_work,3,1631210963.172,0.58,0.0725,0.66,0.0674
please_work,3,1631210963.214,0.65,0.0656,0.6,0.0689
please_work,3,1631210963.25,0.67,0.0672,0.6,0.0769
please_work,3,1631210963.289,0.58,0.0696,0.68,0.0715
please_work,3,1631210963.325,0.63,0.0593,0.6,0.0707
please_work,3,1631210963.365,0.68,0.0605,0.62,0.0643
please_work,3,1631210963.403,0.73,0.0561,0.66,0.0648
please_work,3,1631210963.44,0.67,0.0574,0.71,0.0597
please_work,3,1631210963.478,0.78,0.0441,0.61,0.064
please_work,3,1631210963.514,0.62,0.0638,0.66,0.0672
please_work,3,1631210963.552,0.65,0.0614,0.76,0.0508
please_work,3,1631210963.589,0.7,0.0536,0.65,0.0626
please_work,3,1631210963.626,0.72,0.0551,0.7,0.0618
please_work,3,1631210963.663,0.72,0.0521,0.61,0.0618
please_work,3,1631210963.701,0.72,0.0572,0.68,0.0636
please_work,3,1631210963.739,0.73,0.0487,0.66,0.063
please_work,3,1631210963.778,0.67,0.0633,0.69,0.0579
please_work,3,1631210963.813,0.68,0.0623,0.64,0.0643
please_work,3,1631210963.849,0.72,0.0514,0.68,0.057
please_work,4,1631210963.887,0.7,0.0575,0.62,0.0656
please_work,4,1631210963.922,0.62,0.0648,0.74,0.0535
please_work,4,1631210963.966,0.67,0.0583,0.68,0.0621
please_work,4,1631210964.005,0.72,0.0531,0.66,0.0596
please_work,4,1631210964.044,0.75,0.0414,0.74,0.0476
please_work,4,1631210964.082,0.5,0.0784,0.78,0.0553
please_work,4,1631210964.118,0.82,0.0373,0.65,0.0603
please_work,4,1631210964.154,0.63,0.0583,0.7,0.0616
please_work,4,1631210964.194,0.67,0.0537,0.71,0.0496
please_work,4,1631210964.235,0.72,0.0527,0.74,0.0475
please_work,4,1631210964.273,0.7,0.052,0.68,0.059
please_work,4,1631210964.311,0.67,0.0513,0.68,0.0555
please_work,4,1631210964.347,0.72,0.0556,0.74,0.0574
please_work,4,1631210964.384,0.73,0.0461,0.78,0.0466
please_work,4,1631210964.423,0.67,0.0583,0.71,0.0514
please_work,4,1631210964.463,0.75,0.0508,0.72,0.049
please_work,4,1631210964.502,0.72,0.0563,0.64,0.0579
please_work,4,1631210964.542,0.73,0.045,0.74,0.0501
please_work,4,1631210964.582,0.85,0.0433,0.71,0.0545
please_work,4,1631210964.629,0.67,0.0626,0.64,0.0668
please_work,4,1631210964.668,0.77,0.0402,0.66,0.0641
please_work,4,1631210964.714,0.7,0.0488,0.64,0.0636
please_work,4,1631210964.756,0.77,0.044,0.68,0.0518
please_work,4,1631210964.798,0.78,0.0413,0.76,0.0455
please_work,4,1631210964.846,0.85,0.0324,0.71,0.0582
please_work,4,1631210964.882,0.75,0.0534,0.7,0.0594
please_work,4,1631210964.919,0.75,0.0505,0.8,0.0439
please_work,4,1631210964.958,0.77,0.0447,0.78,0.0433
please_work,4,1631210964.998,0.73,0.0459,0.66,0.0618
please_work,4,1631210965.034,0.78,0.0421,0.78,0.0417
please_work,4,1631210965.071,0.7,0.0562,0.75,0.0429
please_work,4,1631210965.11,0.78,0.0398,0.78,0.0429
please_work,4,1631210965.147,0.73,0.0491,0.6,0.0675
please_work,4,1631210965.181,0.67,0.0571,0.74,0.049
please_work,4,1631210965.216,0.78,0.0417,0.74,0.0524
please_work,5,1631210965.254,0.77,0.0465,0.72,0.0519
please_work,5,1631210965.29,0.72,0.0539,0.76,0.0535
please_work,5,1631210965.326,0.78,0.0533,0.64,0.0572
please_work,5,1631210965.364,0.75,0.0457,0.69,0.0535
please_work,5,1631210965.405,0.8,0.039,0.68,0.0609
please_work,5,1631210965.45,0.53,0.0815,0.75,0.0491
please_work,5,1631210965.497,0.85,0.0324,0.76,0.0472
please_work,5,1631210965.533,0.78,0.0457,0.75,0.0466
please_work,5,1631210965.569,0.82,0.047,0.74,0.0478
please_work,5,1631210965.605,0.73,0.0453,0.75,0.0538
please_work,5,1631210965.644,0.78,0.0474,0.69,0.0547
please_work,5,1631210965.68,0.83,0.041,0.76,0.0494
please_work,5,1631210965.714,0.72,0.0492,0.74,0.0506
please_work,5,1631210965.749,0.78,0.0378,0.65,0.0569
please_work,5,1631210965.787,0.73,0.0544,0.8,0.0445
please_work,5,1631210965.827,0.77,0.0425,0.8,0.0429
please_work,5,1631210965.864,0.73,0.0478,0.69,0.0571
please_work,5,1631210965.899,0.82,0.0357,0.69,0.0519
please_work,5,1631210965.933,0.85,0.0365,0.75,0.0444
please_work,5,1631210965.968,0.7,0.0521,0.7,0.0588
please_work,5,1631210966.005,0.87,0.0352,0.72,0.0543
please_work,5,1631210966.043,0.73,0.0412,0.65,0.0597
please_work,5,1631210966.079,0.82,0.0375,0.74,0.0461
please_work,5,1631210966.112,0.85,0.0355,0.74,0.0489
please_work,5,1631210966.146,0.88,0.0238,0.59,0.0641
please_work,5,1631210966.181,0.75,0.0506,0.75,0.0439
please_work,5,1631210966.217,0.8,0.044,0.65,0.0549
please_work,5,1631210966.252,0.8,0.039,0.66,0.0553
please_work,5,1631210966.288,0.78,0.039,0.75,0.055
please_work,5,1631210966.327,0.82,0.0354,0.71,0.0602
please_work,5,1631210966.362,0.73,0.0508,0.74,0.0529
please_work,5,1631210966.396,0.78,0.0386,0.74,0.0457
please_work,5,1631210966.431,0.77,0.0475,0.8,0.0482
please_work,5,1631210966.468,0.68,0.048,0.66,0.0623
please_work,5,1631210966.51,0.77,0.0394,0.72,0.0577
please_work,6,1631210966.55,0.73,0.0477,0.71,0.0564
please_work,6,1631210966.584,0.67,0.061,0.68,0.052
please_work,6,1631210966.619,0.73,0.0537,0.7,0.0597
please_work,6,1631210966.654,0.78,0.0421,0.76,0.0428
please_work,6,1631210966.695,0.8,0.0358,0.74,0.0505
please_work,6,1631210966.733,0.57,0.0752,0.76,0.0468
please_work,6,1631210966.772,0.82,0.0344,0.7,0.0523
please_work,6,1631210966.815,0.8,0.0447,0.7,0.0534
please_work,6,1631210966.852,0.78,0.0477,0.78,0.0469
please_work,6,1631210966.888,0.78,0.0396,0.65,0.0588
please_work,6,1631210966.922,0.75,0.0467,0.72,0.0523
please_work,6,1631210966.959,0.83,0.0364,0.78,0.0407
please_work,6,1631210966.993,0.75,0.0451,0.71,0.0528
please_work,6,1631210967.028,0.75,0.0404,0.78,0.0494
please_work,6,1631210967.065,0.73,0.0503,0.74,0.0397
please_work,6,1631210967.1,0.77,0.0407,0.74,0.0523
please_work,6,1631210967.135,0.75,0.0437,0.72,0.0497
please_work,6,1631210967.171,0.85,0.0314,0.7,0.0528
please_work,6,1631210967.212,0.8,0.0373,0.76,0.0454
please_work,6,1631210967.247,0.72,0.0507,0.75,0.0411
please_work,6,1631210967.284,0.88,0.032,0.74,0.0519
please_work,6,1631210967.32,0.75,0.0418,0.78,0.0461
please_work,6,1631210967.353,0.82,0.0378,0.74,0.0449
please_work,6,1631210967.388,0.78,0.0399,0.79,0.0441
please_work,6,1631210967.423,0.87,0.0255,0.76,0.0507
please_work,6,1631210967.466,0.72,0.0517,0.7,0.0631
please_work,6,1631210967.506,0.77,0.0456,0.79,0.0451
please_work,6,1631210967.544,0.78,0.033,0.8,0.0414
please_work,6,1631210967.578,0.8,0.035,0.71,0.0503
please_work,6,1631210967.612,0.8,0.0361,0.69,0.054
please_work,6,1631210967.649,0.82,0.0424,0.78,0.0444
please_work,6,1631210967.686,0.73,0.0447,0.79,0.0452
please_work,6,1631210967.723,0.8,0.0445,0.71,0.0485
please_work,6,1631210967.763,0.7,0.0487,0.76,0.0453
please_work,6,1631210967.8,0.82,0.0332,0.78,0.041
please_work,7,1631210967.843,0.72,0.0473,0.74,0.0464
please_work,7,1631210967.879,0.72,0.0497,0.71,0.0534
please_work,7,1631210967.915,0.75,0.0509,0.72,0.0576
please_work,7,1631210967.95,0.8,0.0383,0.7,0.0548
please_work,7,1631210967.987,0.83,0.0354,0.78,0.0412
please_work,7,1631210968.023,0.6,0.0697,0.8,0.0421
please_work,7,1631210968.063,0.8,0.0356,0.76,0.0526
please_work,7,1631210968.1,0.8,0.0406,0.8,0.0462
please_work,7,1631210968.134,0.8,0.046,0.8,0.043
please_work,7,1631210968.169,0.82,0.0372,0.75,0.0468
please_work,7,1631210968.204,0.82,0.0413,0.74,0.0437
please_work,7,1631210968.238,0.88,0.0338,0.76,0.0403
please_work,7,1631210968.278,0.75,0.0406,0.75,0.0387
please_work,7,1631210968.316,0.8,0.0351,0.78,0.0458
please_work,7,1631210968.352,0.77,0.0485,0.79,0.0539
please_work,7,1631210968.389,0.78,0.0393,0.69,0.0509
please_work,7,1631210968.431,0.78,0.0411,0.68,0.0596
please_work,7,1631210968.469,0.87,0.0257,0.84,0.0301
please_work,7,1631210968.504,0.88,0.0295,0.81,0.0407
please_work,7,1631210968.538,0.67,0.0507,0.7,0.0481
please_work,7,1631210968.572,0.87,0.0301,0.78,0.0448
please_work,7,1631210968.609,0.78,0.0401,0.72,0.051
please_work,7,1631210968.646,0.82,0.035,0.79,0.0384
please_work,7,1631210968.684,0.82,0.0338,0.72,0.0614
please_work,7,1631210968.735,0.92,0.024,0.74,0.0497
please_work,7,1631210968.779,0.75,0.0459,0.75,0.0505
please_work,7,1631210968.815,0.77,0.0412,0.79,0.0483
please_work,7,1631210968.849,0.82,0.0333,0.78,0.0389
please_work,7,1631210968.882,0.83,0.0325,0.85,0.0324
please_work,7,1631210968.918,0.82,0.034,0.71,0.0526
please_work,7,1631210968.954,0.75,0.0417,0.8,0.0407
please_work,7,1631210968.992,0.75,0.041,0.82,0.0313
please_work,7,1631210969.027,0.8,0.0431,0.8,0.0364
please_work,7,1631210969.062,0.77,0.0444,0.69,0.0478
please_work,7,1631210969.099,0.87,0.0301,0.66,0.0571
please_work,8,1631210969.138,0.73,0.0446,0.76,0.048
please_work,8,1631210969.176,0.83,0.0426,0.72,0.0509
please_work,8,1631210969.211,0.78,0.0491,0.75,0.0484
please_work,8,1631210969.245,0.82,0.0363,0.8,0.0444
please_work,8,1631210969.279,0.82,0.0349,0.76,0.0418
please_work,8,1631210969.314,0.58,0.0735,0.74,0.0455
please_work,8,1631210969.35,0.83,0.0308,0.71,0.0505
please_work,8,1631210969.389,0.83,0.0346,0.74,0.0487
please_work,8,1631210969.433,0.78,0.0419,0.75,0.0395
please_work,8,1631210969.476,0.85,0.036,0.75,0.0408
please_work,8,1631210969.512,0.87,0.0399,0.81,0.0438
please_work,8,1631210969.549,0.85,0.0334,0.78,0.0447
please_work,8,1631210969.583,0.82,0.0381,0.69,0.0577
please_work,8,1631210969.619,0.8,0.034,0.78,0.0472
please_work,8,1631210969.655,0.78,0.0468,0.76,0.05
please_work,8,1631210969.691,0.78,0.0409,0.76,0.0456
please_work,8,1631210969.729,0.8,0.0354,0.79,0.0449
please_work,8,1631210969.766,0.85,0.0298,0.72,0.0416
please_work,8,1631210969.803,0.85,0.0302,0.71,0.0504
please_work,8,1631210969.838,0.75,0.0444,0.71,0.049
please_work,8,1631210969.872,0.8,0.0312,0.78,0.0541
please_work,8,1631210969.911,0.8,0.0305,0.75,0.0424
please_work,8,1631210969.949,0.88,0.0311,0.75,0.0472
please_work,8,1631210969.99,0.8,0.0373,0.71,0.0508
please_work,8,1631210970.028,0.92,0.0222,0.76,0.0475
please_work,8,1631210970.062,0.77,0.0457,0.76,0.0461
please_work,8,1631210970.1,0.77,0.0412,0.76,0.0512
please_work,8,1631210970.136,0.85,0.0309,0.69,0.0608
please_work,8,1631210970.172,0.85,0.0283,0.81,0.0429
please_work,8,1631210970.211,0.85,0.0344,0.84,0.0326
please_work,8,1631210970.246,0.83,0.0362,0.68,0.0624
please_work,8,1631210970.285,0.8,0.0395,0.72,0.0561
please_work,8,1631210970.323,0.77,0.0456,0.72,0.0511
please_work,8,1631210970.36,0.77,0.041,0.75,0.05
please_work,8,1631210970.398,0.88,0.0288,0.76,0.0454
please_work,9,1631210970.434,0.75,0.044,0.81,0.0373
please_work,9,1631210970.471,0.77,0.0463,0.79,0.0443
please_work,9,1631210970.507,0.78,0.0485,0.72,0.0464
please_work,9,1631210970.545,0.85,0.0341,0.66,0.0522
please_work,9,1631210970.579,0.82,0.0335,0.69,0.0523
please_work,9,1631210970.616,0.62,0.0677,0.69,0.059
please_work,9,1631210970.653,0.82,0.0316,0.71,0.0447
please_work,9,1631210970.694,0.83,0.0327,0.76,0.0491
please_work,9,1631210970.732,0.78,0.0415,0.81,0.0372
please_work,9,1631210970.769,0.85,0.0343,0.81,0.0382
please_work,9,1631210970.815,0.82,0.0395,0.75,0.0435
please_work,9,1631210970.863,0.85,0.0326,0.8,0.0397
please_work,9,1631210970.913,0.85,0.0331,0.72,0.0447
please_work,9,1631210970.955,0.82,0.0312,0.66,0.0606
please_work,9,1631210970.995,0.77,0.0456,0.78,0.038
please_work,9,1631210971.03,0.8,0.0413,0.74,0.0463
please_work,9,1631210971.065,0.8,0.0337,0.71,0.0552
please_work,9,1631210971.1,0.83,0.0306,0.74,0.0467
please_work,9,1631210971.138,0.87,0.0275,0.84,0.0398
please_work,9,1631210971.179,0.78,0.0402,0.75,0.053
please_work,9,1631210971.215,0.85,0.0298,0.75,0.0553
please_work,9,1631210971.252,0.82,0.0314,0.74,0.045
please_work,9,1631210971.288,0.9,0.0296,0.68,0.0501
please_work,9,1631210971.329,0.85,0.0334,0.71,0.0489
please_work,9,1631210971.365,0.93,0.0229,0.71,0.0472
please_work,9,1631210971.403,0.82,0.0388,0.74,0.0437
please_work,9,1631210971.444,0.8,0.0388,0.68,0.0508
please_work,9,1631210971.481,0.85,0.0303,0.76,0.0411
please_work,9,1631210971.518,0.85,0.0294,0.76,0.0453
please_work,9,1631210971.554,0.83,0.0328,0.7,0.0533
please_work,9,1631210971.593,0.77,0.0372,0.75,0.044
please_work,9,1631210971.628,0.83,0.0363,0.81,0.0334
please_work,9,1631210971.665,0.82,0.0398,0.82,0.0326
please_work,9,1631210971.705,0.78,0.0364,0.78,0.0564
please_work,9,1631210971.747,0.88,0.028,0.81,0.0408
